res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore 
2,22,33,24,02,2007,4,0,8,6,4,2,5,1,12,9,0,2,0,0
0,33,22,24,02,2007,0,4,6,8,2,4,1,5,9,12,2,0,0,0
2,25,32,24,02,2007,2,1,9,10,6,4,9,5,9,12,1,1,0,0
0,32,25,24,02,2007,1,2,10,9,4,6,5,9,12,9,1,1,0,0
0,40,16,24,02,2007,0,3,11,13,3,5,5,9,10,17,2,1,0,0
2,16,40,24,02,2007,3,0,13,11,5,3,9,5,17,10,1,2,0,0
2,5,30,25,02,2007,3,0,13,13,11,6,7,4,11,16,2,3,0,0
0,30,5,25,02,2007,0,3,13,13,6,11,4,7,16,11,3,2,0,0
2,39,7,25,02,2007,4,1,14,10,10,6,5,5,2,17,0,4,1,0
0,7,39,25,02,2007,1,4,10,14,6,10,5,5,17,2,4,0,0,1
2,43,26,25,02,2007,1,0,7,5,4,2,8,6,11,12,6,2,0,0
0,26,43,25,02,2007,0,1,5,7,2,4,6,8,12,11,2,6,0,0
2,1,32,03,03,2007,2,1,16,7,9,4,16,7,8,14,1,1,0,0
0,32,1,03,03,2007,1,2,7,16,4,9,7,16,14,8,1,1,0,0
1,17,2,03,03,2007,1,1,13,9,7,4,5,8,10,21,0,2,0,0
1,2,17,03,03,2007,1,1,9,13,4,7,8,5,21,10,2,0,0,0
0,22,24,03,03,2007,0,1,15,5,8,3,12,2,11,12,2,2,0,1
2,24,22,03,03,2007,1,0,5,15,3,8,2,12,12,11,2,2,1,0
0,23,43,03,03,2007,0,1,4,9,3,5,9,4,13,14,3,2,0,0
2,43,23,03,03,2007,1,0,9,4,5,3,4,9,14,13,2,3,0,0
1,26,25,03,03,2007,0,0,11,7,8,4,8,2,12,14,0,3,0,0
1,25,26,03,03,2007,0,0,7,11,4,8,2,8,14,12,3,0,0,0
0,30,12,03,03,2007,0,2,8,10,5,5,7,5,8,10,0,2,0,0
2,12,30,03,03,2007,2,0,10,8,5,5,5,7,10,8,2,0,0,0
1,33,16,03,03,2007,1,1,8,7,6,2,5,6,18,10,3,2,0,0
1,16,33,03,03,2007,1,1,7,8,2,6,6,5,10,18,2,3,0,0
1,40,11,03,03,2007,2,2,14,13,10,5,8,1,18,10,2,2,0,0
1,11,40,03,03,2007,2,2,13,14,5,10,1,8,10,18,2,2,0,0
0,7,5,04,03,2007,1,2,15,10,10,2,8,0,14,8,1,0,0,0
2,5,7,04,03,2007,2,1,10,15,2,10,0,8,8,14,0,1,0,0
0,42,39,04,03,2007,3,4,12,12,6,7,6,3,15,12,6,1,0,0
2,39,42,04,03,2007,4,3,12,12,7,6,3,6,12,15,1,6,0,0
0,2,1,14,03,2007,0,1,11,10,6,5,6,4,12,14,1,1,0,0
2,1,2,14,03,2007,1,0,10,11,5,6,4,6,14,12,1,1,0,0
0,23,12,14,03,2007,0,1,8,5,2,3,5,4,10,13,3,2,0,0
2,12,23,14,03,2007,1,0,5,8,3,2,4,5,13,10,2,3,0,0
0,5,42,17,03,2007,1,2,9,10,3,7,10,9,18,22,4,4,1,0
2,42,5,17,03,2007,2,1,10,9,7,3,9,10,22,18,4,4,0,1
2,12,33,17,03,2007,3,0,13,7,8,4,5,1,7,10,0,0,0,0
0,33,12,17,03,2007,0,3,7,13,4,8,1,5,10,7,0,0,0,0
2,24,7,17,03,2007,4,1,15,7,7,0,1,5,14,13,1,2,0,0
0,7,24,17,03,2007,1,4,7,15,0,7,5,1,13,14,2,1,0,0
0,25,23,17,03,2007,0,2,11,14,5,8,10,3,13,21,1,2,0,0
2,23,25,17,03,2007,2,0,14,11,8,5,3,10,21,13,2,1,0,0
1,32,30,17,03,2007,0,0,5,10,0,5,10,4,11,15,1,1,0,0
1,30,32,17,03,2007,0,0,10,5,5,0,4,10,15,11,1,1,0,0
2,39,40,17,03,2007,3,1,17,2,11,2,5,4,5,8,0,0,0,0
0,40,39,17,03,2007,1,3,2,17,2,11,4,5,8,5,0,0,0,0
1,43,17,17,03,2007,0,0,6,3,3,0,7,1,13,6,1,0,0,0
1,17,43,17,03,2007,0,0,3,6,0,3,1,7,6,13,0,1,0,0
1,2,22,18,03,2007,0,0,9,7,3,3,2,6,11,12,2,3,0,0
1,22,2,18,03,2007,0,0,7,9,3,3,6,2,12,11,3,2,0,0
2,11,26,18,03,2007,2,0,10,12,4,6,5,5,14,20,1,2,0,0
0,26,11,18,03,2007,0,2,12,10,6,4,5,5,20,14,2,1,0,0
2,16,1,18,03,2007,1,0,11,18,4,9,5,4,17,13,6,0,0,0
0,1,16,18,03,2007,0,1,18,11,9,4,4,5,13,17,0,6,0,0
2,7,33,31,03,2007,1,0,19,7,12,4,11,4,8,12,1,3,0,0
0,33,7,31,03,2007,0,1,7,19,4,12,4,11,12,8,3,1,0,0
2,11,43,31,03,2007,1,0,4,6,1,1,4,9,10,15,1,3,0,0
0,43,11,31,03,2007,0,1,6,4,1,1,9,4,15,10,3,1,0,0
1,17,30,31,03,2007,1,1,13,10,9,7,6,4,14,22,1,0,0,0
1,30,17,31,03,2007,1,1,10,13,7,9,4,6,22,14,0,1,0,0
2,22,1,31,03,2007,4,1,12,11,7,3,2,7,17,8,1,3,0,0
0,1,22,31,03,2007,1,4,11,12,3,7,7,2,8,17,3,1,0,0
2,24,5,31,03,2007,4,1,27,6,17,3,8,1,7,12,1,3,0,0
0,5,24,31,03,2007,1,4,6,27,3,17,1,8,12,7,3,1,0,0
0,26,23,31,03,2007,0,1,15,7,6,5,8,1,9,16,1,3,0,0
2,23,26,31,03,2007,1,0,7,15,5,6,1,8,16,9,3,1,0,0
0,40,12,31,03,2007,0,1,12,13,6,8,5,10,18,9,1,3,0,0
2,12,40,31,03,2007,1,0,13,12,8,6,10,5,9,18,3,1,0,0
2,42,25,31,03,2007,2,0,9,10,6,3,3,4,11,17,0,1,0,0
0,25,42,31,03,2007,0,2,10,9,3,6,4,3,17,11,1,0,0,0
2,39,32,01,04,2007,1,0,18,6,7,3,5,7,7,6,1,0,0,0
0,32,39,01,04,2007,0,1,6,18,3,7,7,5,6,7,0,1,0,0
1,2,16,02,04,2007,1,1,17,18,10,8,5,6,18,16,3,3,0,0
1,16,2,02,04,2007,1,1,18,17,8,10,6,5,16,18,3,3,0,0
2,16,17,06,04,2007,4,1,14,15,10,8,4,10,18,12,0,0,0,0
0,17,16,06,04,2007,1,4,15,14,8,10,10,4,12,18,0,0,0,0
1,23,11,06,04,2007,0,0,13,3,6,1,14,7,12,11,0,0,0,0
1,11,23,06,04,2007,0,0,3,13,1,6,7,14,11,12,0,0,0,0
0,1,42,07,04,2007,0,1,29,6,15,5,14,1,10,15,0,1,0,0
2,42,1,07,04,2007,1,0,6,29,5,15,1,14,15,10,1,0,0,0
0,5,2,07,04,2007,1,2,10,9,3,7,4,10,17,12,2,1,0,0
2,2,5,07,04,2007,2,1,9,10,7,3,10,4,12,17,1,2,0,0
2,12,39,07,04,2007,1,0,11,6,8,5,11,7,13,11,2,1,0,0
0,39,12,07,04,2007,0,1,6,11,5,8,7,11,11,13,1,2,0,0
2,25,40,07,04,2007,4,1,24,6,14,3,9,3,7,14,0,0,0,0
0,40,25,07,04,2007,1,4,6,24,3,14,3,9,14,7,0,0,0,0
2,30,24,07,04,2007,2,1,14,15,9,7,8,7,13,2,3,1,0,0
0,24,30,07,04,2007,1,2,15,14,7,9,7,8,2,13,1,3,0,0
0,32,22,07,04,2007,1,2,8,4,4,3,7,6,10,16,2,1,0,0
2,22,32,07,04,2007,2,1,4,8,3,4,6,7,16,10,1,2,0,0
0,33,26,07,04,2007,1,2,17,10,11,3,5,4,11,13,1,1,0,0
2,26,33,07,04,2007,2,1,10,17,3,11,4,5,13,11,1,1,0,0
0,43,7,07,04,2007,1,3,17,10,9,9,9,5,7,13,0,3,0,0
2,7,43,07,04,2007,3,1,10,17,9,9,5,9,13,7,3,0,0,0
1,2,43,09,04,2007,1,1,13,2,7,1,13,1,11,11,2,3,0,1
1,43,2,09,04,2007,1,1,2,13,1,7,1,13,11,11,3,2,1,0
1,7,16,09,04,2007,1,1,7,9,4,7,7,7,16,19,3,1,0,0
1,16,7,09,04,2007,1,1,9,7,7,4,7,7,19,16,1,3,0,0
1,11,32,09,04,2007,0,0,8,14,5,6,1,11,13,13,1,0,0,0
1,32,11,09,04,2007,0,0,14,8,6,5,11,1,13,13,0,1,0,0
0,17,23,09,04,2007,1,3,12,7,5,5,7,4,12,15,1,3,0,0
2,23,17,09,04,2007,3,1,7,12,5,5,4,7,15,12,3,1,0,0
1,26,1,09,04,2007,0,0,8,6,4,2,3,6,13,14,1,2,0,0
1,1,26,09,04,2007,0,0,6,8,2,4,6,3,14,13,2,1,0,0
2,40,30,09,04,2007,4,2,15,10,10,6,6,2,13,15,0,0,0,0
0,30,40,09,04,2007,2,4,10,15,6,10,2,6,15,13,0,0,0,0
2,1,7,14,04,2007,2,1,19,6,9,2,2,5,7,18,2,3,0,1
0,7,1,14,04,2007,1,2,6,19,2,9,5,2,18,7,3,2,1,0
1,23,22,14,04,2007,0,0,7,11,1,3,4,4,12,15,1,2,0,0
1,22,23,14,04,2007,0,0,11,7,3,1,4,4,15,12,2,1,0,0
0,25,2,14,04,2007,1,3,13,9,5,7,2,4,20,8,2,1,0,0
2,2,25,14,04,2007,3,1,9,13,7,5,4,2,8,20,1,2,0,0
2,30,26,14,04,2007,2,1,21,7,7,3,10,5,13,8,2,0,0,0
0,26,30,14,04,2007,1,2,7,21,3,7,5,10,8,13,0,2,0,0
2,32,17,14,04,2007,1,0,12,13,6,5,10,6,8,7,2,1,0,0
0,17,32,14,04,2007,0,1,13,12,5,6,6,10,7,8,1,2,0,0
2,33,42,14,04,2007,3,0,6,11,5,3,4,2,11,8,2,3,0,0
0,42,33,14,04,2007,0,3,11,6,3,5,2,4,8,11,3,2,0,0
2,16,11,15,04,2007,2,1,18,7,11,4,7,4,7,15,0,3,0,0
0,11,16,15,04,2007,1,2,7,18,4,11,4,7,15,7,3,0,0,0
1,43,39,15,04,2007,3,3,21,10,11,6,5,5,18,6,3,0,0,0
1,39,43,15,04,2007,3,3,10,21,6,11,5,5,6,18,0,3,0,0
2,1,23,17,04,2007,3,1,12,9,10,6,7,3,8,8,0,0,0,0
0,23,1,17,04,2007,1,3,9,12,6,10,3,7,8,8,0,0,0,0
2,24,33,17,04,2007,2,0,13,10,10,3,4,1,10,13,5,3,0,0
0,33,24,17,04,2007,0,2,10,13,3,10,1,4,13,10,3,5,0,0
2,5,40,18,04,2007,3,1,18,4,10,4,5,4,8,14,0,0,0,0
0,40,5,18,04,2007,1,3,4,18,4,10,4,5,14,8,0,0,0,0
2,22,25,18,04,2007,2,0,18,5,7,2,8,2,8,13,0,1,0,0
0,25,22,18,04,2007,0,2,5,18,2,7,2,8,13,8,1,0,0,0
0,42,12,18,04,2007,1,4,14,14,10,7,9,5,21,9,5,2,0,0
2,12,42,18,04,2007,4,1,14,14,7,10,5,9,9,21,2,5,0,0
0,7,32,21,04,2007,1,3,18,10,15,7,7,4,17,13,0,2,0,0
2,32,7,21,04,2007,3,1,10,18,7,15,4,7,13,17,2,0,0,0
1,11,33,21,04,2007,1,1,10,15,2,10,8,3,16,13,5,3,0,0
1,33,11,21,04,2007,1,1,15,10,10,2,3,8,13,16,3,5,0,0
1,17,5,21,04,2007,1,1,13,18,6,9,7,11,17,15,1,1,0,0
1,5,17,21,04,2007,1,1,18,13,9,6,11,7,15,17,1,1,0,0
2,22,43,21,04,2007,2,0,23,4,12,3,12,3,10,10,2,2,0,0
0,43,22,21,04,2007,0,2,4,23,3,12,3,12,10,10,2,2,0,0
1,24,25,21,04,2007,1,1,21,10,9,5,6,7,10,17,2,5,0,0
1,25,24,21,04,2007,1,1,10,21,5,9,7,6,17,10,5,2,0,0
1,39,1,21,04,2007,2,2,7,17,3,5,4,6,10,6,2,2,0,0
1,1,39,21,04,2007,2,2,17,7,5,3,6,4,6,10,2,2,0,0
1,40,23,21,04,2007,1,1,4,4,1,1,5,3,9,6,1,1,0,0
1,23,40,21,04,2007,1,1,4,4,1,1,3,5,6,9,1,1,0,0
2,42,16,21,04,2007,1,0,15,10,7,2,5,7,16,10,2,1,0,0
0,16,42,21,04,2007,0,1,10,15,2,7,7,5,10,16,1,2,0,0
1,2,30,22,04,2007,0,0,17,5,8,2,15,3,10,20,0,1,0,0
1,30,2,22,04,2007,0,0,5,17,2,8,3,15,20,10,1,0,0,0
1,26,12,22,04,2007,0,0,11,12,3,4,4,2,15,16,0,3,0,0
1,12,26,22,04,2007,0,0,12,11,4,3,2,4,16,15,3,0,0,0
2,5,11,28,04,2007,4,1,16,8,9,3,7,2,14,5,1,1,0,1
0,11,5,28,04,2007,1,4,8,16,3,9,2,7,5,14,1,1,1,0
1,12,7,28,04,2007,2,2,11,6,3,3,11,2,8,10,0,3,0,0
1,7,12,28,04,2007,2,2,6,11,3,3,2,11,10,8,3,0,0,0
0,16,24,28,04,2007,2,4,8,18,3,12,4,9,17,11,1,1,0,0
2,24,16,28,04,2007,4,2,18,8,12,3,9,4,11,17,1,1,0,0
0,23,2,28,04,2007,0,2,14,15,7,7,5,6,14,8,1,0,0,0
2,2,23,28,04,2007,2,0,15,14,7,7,6,5,8,14,0,1,0,0
0,25,39,28,04,2007,2,3,16,11,8,5,7,3,11,9,1,1,0,0
2,39,25,28,04,2007,3,2,11,16,5,8,3,7,9,11,1,1,0,0
2,30,22,28,04,2007,2,1,9,11,7,4,7,6,12,7,1,1,0,0
0,22,30,28,04,2007,1,2,11,9,4,7,6,7,7,12,1,1,0,0
2,33,40,28,04,2007,1,0,11,13,6,3,5,7,13,17,1,4,0,0
0,40,33,28,04,2007,0,1,13,11,3,6,7,5,17,13,4,1,0,0
0,43,42,28,04,2007,0,3,9,12,6,7,5,1,5,17,1,2,0,0
2,42,43,28,04,2007,3,0,12,9,7,6,1,5,17,5,2,1,0,0
2,1,17,29,04,2007,3,1,10,7,5,1,7,6,6,10,2,4,0,0
0,17,1,29,04,2007,1,3,7,10,1,5,6,7,10,6,4,2,0,0
2,32,26,30,04,2007,1,0,13,18,8,11,8,10,14,11,2,0,0,0
0,26,32,30,04,2007,0,1,18,13,11,8,10,8,11,14,0,2,0,0
2,2,33,05,05,2007,3,0,19,9,11,2,13,5,14,14,2,2,0,0
0,33,2,05,05,2007,0,3,9,19,2,11,5,13,14,14,2,2,0,0
2,16,30,05,05,2007,3,0,13,12,7,5,9,8,9,19,3,3,0,0
0,30,16,05,05,2007,0,3,12,13,5,7,8,9,19,9,3,3,0,0
2,17,22,05,05,2007,1,0,7,9,5,5,4,14,17,15,2,2,1,0
0,22,17,05,05,2007,0,1,9,7,5,5,14,4,15,17,2,2,0,1
0,23,24,05,05,2007,0,1,4,6,3,3,5,3,13,10,2,2,0,0
2,24,23,05,05,2007,1,0,6,4,3,3,3,5,10,13,2,2,0,0
0,26,5,05,05,2007,0,2,14,8,6,6,5,2,12,20,1,3,0,0
2,5,26,05,05,2007,2,0,8,14,6,6,2,5,20,12,3,1,0,0
0,32,40,05,05,2007,0,2,15,4,7,4,14,2,10,16,0,2,0,0
2,40,32,05,05,2007,2,0,4,15,4,7,2,14,16,10,2,0,0,0
2,42,7,05,05,2007,3,1,9,8,6,3,5,3,17,21,2,5,0,0
0,7,42,05,05,2007,1,3,8,9,3,6,3,5,21,17,5,2,0,0
0,43,25,05,05,2007,0,1,15,7,7,3,5,3,17,8,3,0,0,0
2,25,43,05,05,2007,1,0,7,15,3,7,3,5,8,17,0,3,0,0
1,1,12,06,05,2007,1,1,7,9,4,4,3,7,19,13,1,2,0,1
1,12,1,06,05,2007,1,1,9,7,4,4,7,3,13,19,2,1,1,0
0,11,39,07,05,2007,0,2,7,9,4,6,11,5,7,4,0,0,0,0
2,39,11,07,05,2007,2,0,9,7,6,4,5,11,4,7,0,0,0,0
1,12,24,09,05,2007,0,0,15,5,10,0,8,1,12,20,3,4,0,0
1,24,12,09,05,2007,0,0,5,15,0,10,1,8,20,12,4,3,0,0
1,39,5,10,05,2007,1,1,15,10,7,4,6,6,4,17,0,3,0,1
1,5,39,10,05,2007,1,1,10,15,4,7,6,6,17,4,3,0,1,0
1,5,32,13,05,2007,3,3,15,12,6,7,5,10,16,7,2,0,0,0
1,32,5,13,05,2007,3,3,12,15,7,6,10,5,7,16,0,2,0,0
1,7,2,13,05,2007,2,2,10,8,2,3,7,6,10,11,2,1,0,0
1,2,7,13,05,2007,2,2,8,10,3,2,6,7,11,10,1,2,0,0
1,12,16,13,05,2007,1,1,14,8,10,5,9,2,13,5,2,1,0,0
1,16,12,13,05,2007,1,1,8,14,5,10,2,9,5,13,1,2,0,0
1,22,11,13,05,2007,2,2,22,8,7,4,9,2,5,12,0,0,0,0
1,11,22,13,05,2007,2,2,8,22,4,7,2,9,12,5,0,0,0,0
0,24,42,13,05,2007,0,1,28,6,20,4,14,3,13,11,0,2,0,0
2,42,24,13,05,2007,1,0,6,28,4,20,3,14,11,13,2,0,0,0
2,25,17,13,05,2007,3,1,21,8,10,5,10,3,11,12,1,0,0,0
0,17,25,13,05,2007,1,3,8,21,5,10,3,10,12,11,0,1,0,0
1,30,1,13,05,2007,0,0,9,14,4,6,2,6,18,15,0,0,0,0
1,1,30,13,05,2007,0,0,14,9,6,4,6,2,15,18,0,0,0,0
0,33,43,13,05,2007,1,2,9,9,5,3,10,3,11,15,3,5,0,1
2,43,33,13,05,2007,2,1,9,9,3,5,3,10,15,11,5,3,1,0
2,39,23,13,05,2007,2,1,8,10,3,5,6,6,11,13,1,1,0,0
0,23,39,13,05,2007,1,2,10,8,5,3,6,6,13,11,1,1,0,0
1,40,26,13,05,2007,1,1,11,1,2,1,8,5,13,6,2,4,0,0
1,26,40,13,05,2007,1,1,1,11,1,2,5,8,6,13,4,2,0,0
res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
0,2,22,11,08,2007,1,2,10,17,6,7,4,2,18,11,4,2,0,0
2,22,2,11,08,2007,2,1,17,10,7,6,2,4,11,18,2,4,0,0
0,7,26,11,08,2007,1,3,13,7,9,5,4,3,15,16,1,1,0,0
2,26,7,11,08,2007,3,1,7,13,5,9,3,4,16,15,1,1,0,0
1,15,30,11,08,2007,2,2,12,12,5,6,6,6,14,17,1,2,0,0
1,30,15,11,08,2007,2,2,12,12,6,5,6,6,17,14,2,1,0,0
2,16,43,11,08,2007,2,1,12,14,8,4,6,2,8,13,0,0,0,0
0,43,16,11,08,2007,1,2,14,12,4,8,2,6,13,8,0,0,0,0
0,25,5,11,08,2007,1,2,10,4,6,4,13,3,16,16,3,4,0,0
2,5,25,11,08,2007,2,1,4,10,4,6,3,13,16,16,4,3,0,0
2,37,39,11,08,2007,1,0,9,6,4,3,7,2,14,14,1,1,0,0
0,39,37,11,08,2007,0,1,6,9,3,4,2,7,14,14,1,1,0,0
0,42,23,11,08,2007,0,2,9,14,2,5,5,3,13,11,0,4,0,0
2,23,42,11,08,2007,2,0,14,9,5,2,3,5,11,13,4,0,0,0
2,1,17,12,08,2007,2,1,19,12,13,9,14,4,6,19,1,5,0,0
0,17,1,12,08,2007,1,2,12,19,9,13,4,14,19,6,5,1,0,0
2,12,4,12,08,2007,3,2,19,6,11,4,5,3,8,8,2,1,0,0
0,4,12,12,08,2007,2,3,6,19,4,11,3,5,8,8,1,2,0,0
1,24,32,12,08,2007,0,0,22,3,9,2,12,3,8,16,0,2,0,1
1,32,24,12,08,2007,0,0,3,22,2,9,3,12,16,8,2,0,1,0
0,39,16,14,08,2007,1,3,14,16,8,10,9,4,16,9,2,0,0,0
2,16,39,14,08,2007,3,1,16,14,10,8,4,9,9,16,0,2,0,0
1,4,37,15,08,2007,2,2,7,7,3,3,2,7,17,10,1,1,0,0
1,37,4,15,08,2007,2,2,7,7,3,3,7,2,10,17,1,1,0,0
2,17,7,15,08,2007,2,1,8,14,6,7,9,8,19,13,2,1,0,0
0,7,17,15,08,2007,1,2,14,8,7,6,8,9,13,19,1,2,0,0
2,23,15,15,08,2007,1,0,9,5,6,3,4,4,12,13,3,1,0,0
0,15,23,15,08,2007,0,1,5,9,3,6,4,4,13,12,1,3,0,0
1,30,24,15,08,2007,1,1,7,20,6,12,6,12,13,5,2,1,1,1
1,24,30,15,08,2007,1,1,20,7,12,6,12,6,5,13,1,2,1,1
0,32,12,15,08,2007,1,2,15,15,11,7,4,11,15,16,4,5,1,0
2,12,32,15,08,2007,2,1,15,15,7,11,11,4,16,15,5,4,0,1
2,43,25,15,08,2007,1,0,14,5,5,1,5,3,8,20,1,3,0,0
0,25,43,15,08,2007,0,1,5,14,1,5,3,5,20,8,3,1,0,0
0,4,42,18,08,2007,0,1,6,13,3,5,9,5,16,15,4,2,0,0
2,42,4,18,08,2007,1,0,13,6,5,3,5,9,15,16,2,4,0,0
0,17,25,18,08,2007,1,2,13,9,6,6,8,7,9,12,1,3,0,0
2,25,17,18,08,2007,2,1,9,13,6,6,7,8,12,9,3,1,0,0
1,26,2,18,08,2007,0,0,6,11,2,5,8,6,16,12,0,2,0,0
1,2,26,18,08,2007,0,0,11,6,5,2,6,8,12,16,2,0,0,0
2,30,7,18,08,2007,3,1,11,8,6,3,10,6,13,11,0,2,0,0
0,7,30,18,08,2007,1,3,8,11,3,6,6,10,11,13,2,0,0,0
2,32,16,18,08,2007,1,0,10,13,5,5,4,12,14,8,2,2,0,0
0,16,32,18,08,2007,0,1,13,10,5,5,12,4,8,14,2,2,0,0
2,39,15,18,08,2007,4,0,25,4,14,2,9,3,8,14,0,4,0,0
0,15,39,18,08,2007,0,4,4,25,2,14,3,9,14,8,4,0,0,0
2,43,37,18,08,2007,3,0,9,9,4,6,5,9,8,17,0,2,0,0
0,37,43,18,08,2007,0,3,9,9,6,4,9,5,17,8,2,0,0,0
1,5,1,19,08,2007,1,1,9,10,4,3,5,4,19,15,4,4,1,0
1,1,5,19,08,2007,1,1,10,9,3,4,4,5,15,19,4,4,0,1
1,22,12,19,08,2007,1,1,18,6,8,2,5,2,11,16,4,5,0,0
1,12,22,19,08,2007,1,1,6,18,2,8,2,5,16,11,5,4,0,0
2,23,24,19,08,2007,1,0,6,15,2,6,0,11,8,11,2,2,0,0
0,24,23,19,08,2007,0,1,15,6,6,2,11,0,11,8,2,2,0,0
2,1,23,25,08,2007,1,0,16,8,10,4,8,2,8,9,0,1,0,0
0,23,1,25,08,2007,0,1,8,16,4,10,2,8,9,8,1,0,0,0
2,2,17,25,08,2007,2,1,23,10,4,5,12,3,11,13,1,2,0,1
0,17,2,25,08,2007,1,2,10,23,5,4,3,12,13,11,2,1,1,0
2,7,32,25,08,2007,3,0,18,5,12,2,10,7,10,7,2,1,0,0
0,32,7,25,08,2007,0,3,5,18,2,12,7,10,7,10,1,2,0,0
2,12,30,25,08,2007,1,0,18,18,7,4,4,6,16,12,0,2,0,0
0,30,12,25,08,2007,0,1,18,18,4,7,6,4,12,16,2,0,0,0
0,15,4,25,08,2007,1,2,16,11,8,6,4,4,8,13,0,1,0,0
2,4,15,25,08,2007,2,1,11,16,6,8,4,4,13,8,1,0,0,0
1,16,5,25,08,2007,1,1,12,11,8,7,5,7,20,18,0,2,0,0
1,5,16,25,08,2007,1,1,11,12,7,8,7,5,18,20,2,0,0,0
0,37,22,25,08,2007,0,2,7,17,2,12,6,4,12,12,1,1,0,0
2,22,37,25,08,2007,2,0,17,7,12,2,4,6,12,12,1,1,0,0
1,42,43,25,08,2007,1,1,13,12,4,3,6,1,11,12,1,2,0,0
1,43,42,25,08,2007,1,1,12,13,3,4,1,6,12,11,2,1,0,0
2,24,39,26,08,2007,1,0,14,10,5,3,4,4,15,7,2,3,0,0
0,39,24,26,08,2007,0,1,10,14,3,5,4,4,7,15,3,2,0,0
1,25,26,26,08,2007,2,2,11,5,7,3,5,2,13,10,6,3,0,0
1,26,25,26,08,2007,2,2,5,11,3,7,2,5,10,13,3,6,0,0
0,7,16,01,09,2007,1,2,13,15,7,11,11,6,8,10,1,3,0,0
2,16,7,01,09,2007,2,1,15,13,11,7,6,11,10,8,3,1,0,0
1,17,39,01,09,2007,3,3,13,13,7,8,6,14,13,11,1,0,0,0
1,39,17,01,09,2007,3,3,13,13,8,7,14,6,11,13,0,1,0,0
2,22,15,01,09,2007,6,0,20,8,10,3,4,2,10,14,0,1,0,0
0,15,22,01,09,2007,0,6,8,20,3,10,2,4,14,10,1,0,0,0
2,24,37,01,09,2007,1,0,17,4,9,1,6,0,10,7,1,2,0,0
0,37,24,01,09,2007,0,1,4,17,1,9,0,6,7,10,2,1,0,0
2,25,4,01,09,2007,2,0,13,9,7,4,11,5,8,12,1,3,0,0
0,4,25,01,09,2007,0,2,9,13,4,7,5,11,12,8,3,1,0,0
2,26,43,01,09,2007,1,0,20,7,8,6,9,1,15,18,2,4,0,1
0,43,26,01,09,2007,0,1,7,20,6,8,1,9,18,15,4,2,1,0
0,32,42,01,09,2007,0,3,9,13,3,9,14,4,10,11,0,1,0,0
2,42,32,01,09,2007,3,0,13,9,9,3,4,14,11,10,1,0,0,0
2,1,30,02,09,2007,3,1,10,15,8,10,8,5,6,12,1,2,1,0
0,30,1,02,09,2007,1,3,15,10,10,8,5,8,12,6,2,1,0,1
2,2,12,02,09,2007,2,0,9,20,5,8,2,13,17,11,4,1,0,0
0,12,2,02,09,2007,0,2,20,9,8,5,13,2,11,17,1,4,0,0
2,5,23,02,09,2007,1,0,16,7,11,3,6,3,23,3,5,1,1,1
0,23,5,02,09,2007,0,1,7,16,3,11,3,6,3,23,1,5,1,1
2,4,7,15,09,2007,1,0,10,8,5,3,6,5,16,15,1,3,0,0
0,7,4,15,09,2007,0,1,8,10,3,5,5,6,15,16,3,1,0,0
1,12,5,15,09,2007,0,0,16,5,8,1,9,2,21,13,2,2,0,0
1,5,12,15,09,2007,0,0,5,16,1,8,2,9,13,21,2,2,0,0
0,16,24,15,09,2007,0,1,8,16,2,8,3,6,20,10,2,2,0,0
2,24,16,15,09,2007,1,0,16,8,8,2,6,3,10,20,2,2,0,0
1,30,22,15,09,2007,0,0,9,12,2,6,5,4,20,14,3,2,0,0
1,22,30,15,09,2007,0,0,12,9,6,2,4,5,14,20,2,3,0,0
2,37,32,15,09,2007,2,1,14,10,8,4,9,9,14,18,1,2,0,0
0,32,37,15,09,2007,1,2,10,14,4,8,9,9,18,14,2,1,0,0
0,39,1,15,09,2007,1,3,14,16,5,10,8,4,28,22,2,2,0,0
2,1,39,15,09,2007,3,1,16,14,10,5,4,8,22,28,2,2,0,0
2,42,25,15,09,2007,3,0,13,16,7,12,5,8,14,14,2,1,0,0
0,25,42,15,09,2007,0,3,16,13,12,7,8,5,14,14,1,2,0,0
1,43,17,15,09,2007,1,1,14,10,4,5,9,4,8,9,1,0,0,0
1,17,43,15,09,2007,1,1,10,14,5,4,4,9,9,8,0,1,0,0
2,23,2,16,09,2007,1,0,12,11,8,2,8,6,11,14,1,1,0,0
0,2,23,16,09,2007,0,1,11,12,2,8,6,8,14,11,1,1,0,0
2,15,26,17,09,2007,1,0,10,8,3,3,5,5,16,11,2,3,0,0
0,26,15,17,09,2007,0,1,8,10,3,3,5,5,11,16,3,2,0,0
2,1,15,22,09,2007,5,0,15,4,9,3,5,4,9,12,1,1,0,0
0,15,1,22,09,2007,0,5,4,15,3,9,4,5,12,9,1,1,0,0
1,17,23,22,09,2007,3,3,13,11,8,5,6,2,10,7,3,2,0,0
1,23,17,22,09,2007,3,3,11,13,5,8,2,6,7,10,2,3,0,0
1,22,4,22,09,2007,0,0,18,5,4,2,11,2,3,10,0,2,0,0
1,4,22,22,09,2007,0,0,5,18,2,4,2,11,10,3,2,0,0,0
