res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
0,31,38,9,2,2013,1,4,14,13,8,12,2,5,9,10,3,1,0,0
2,39,26,9,2,2013,2,1,16,9,9,7,11,5,5,11,0,2,0,0
0,26,39,9,2,2013,1,2,9,16,7,9,5,11,11,5,2,0,0,0
2,2,42,10,2,2013,2,1,7,13,2,7,4,10,15,12,3,2,0,0
0,42,2,10,2,2013,1,2,13,7,7,2,10,4,12,15,2,3,0,0
2,24,16,10,2,2013,2,0,10,9,6,8,7,6,12,9,0,2,0,0
0,16,24,10,2,2013,0,2,9,10,8,6,6,7,9,12,2,0,0,0
0,22,41,11,2,2013,0,2,23,4,14,3,13,5,9,9,1,4,0,0
2,41,22,11,2,2013,2,0,4,23,3,14,5,13,9,9,4,1,0,0
2,22,38,17,02,2013,5,0,33,4,18,3,10,1,6,9,0,1,0,0
0,38,22,17,02,2013,0,5,4,33,3,18,1,10,9,6,1,0,0,0
2,1,2,23,02,2013,2,1,24,5,14,3,12,3,7,12,1,2,0,0
0,2,1,23,02,2013,1,2,5,24,3,14,3,12,12,7,2,1,0,0
2,17,36,23,02,2013,1,0,20,7,9,2,9,4,4,9,1,3,0,0
0,36,17,23,02,2013,0,1,7,20,2,9,4,9,9,4,3,1,0,0
2,27,16,23,02,2013,2,1,10,11,9,5,7,5,15,10,1,1,0,0
0,16,27,23,02,2013,1,2,11,10,5,9,5,7,10,15,1,1,0,0
0,31,24,23,02,2013,0,2,12,13,5,8,2,4,10,6,0,0,0,0
2,24,31,23,02,2013,2,0,13,12,8,5,4,2,6,10,0,0,0,0
0,32,43,23,02,2013,0,3,7,14,1,8,2,9,9,11,1,1,1,0
2,43,32,23,02,2013,3,0,14,7,8,1,9,2,11,9,1,1,0,1
2,41,37,23,02,2013,2,1,17,10,7,6,5,5,13,9,2,1,0,0
0,37,41,23,02,2013,1,2,10,17,6,7,5,5,9,13,1,2,0,0
2,23,12,24,02,2013,2,0,15,4,11,1,6,6,19,5,3,1,0,0
0,12,23,24,02,2013,0,2,4,15,1,11,6,6,5,19,1,3,0,0
2,26,35,24,02,2013,4,2,11,11,5,7,7,3,12,12,0,4,0,0
0,35,26,24,02,2013,2,4,11,11,7,5,3,7,12,12,4,0,0,0
0,42,39,25,02,2013,2,3,8,25,6,16,6,12,12,7,4,1,0,0
2,39,42,25,02,2013,3,2,25,8,16,6,12,6,7,12,1,4,0,0
2,12,41,2,3,2013,1,0,25,8,19,4,9,7,12,16,1,2,0,0
0,41,12,2,3,2013,0,1,8,25,4,19,7,9,16,12,2,1,0,0
2,16,32,2,3,2013,3,1,18,12,12,6,9,10,8,8,1,1,0,0
0,32,16,2,3,2013,1,3,12,18,6,12,10,9,8,8,1,1,0,0
2,24,27,2,3,2013,4,0,13,1,10,1,7,3,5,15,0,4,0,0
0,27,24,2,3,2013,0,4,1,13,1,10,3,7,15,5,4,0,0,0
0,35,31,2,3,2013,1,2,17,5,9,3,6,3,7,15,1,3,0,0
2,31,35,2,3,2013,2,1,5,17,3,9,3,6,15,7,3,1,0,0
0,36,42,2,3,2013,0,1,10,10,2,7,4,2,12,12,1,2,0,0
2,42,36,2,3,2013,1,0,10,10,7,2,2,4,12,12,2,1,0,0
1,37,17,2,3,2013,2,2,12,7,6,4,7,3,9,14,1,3,0,0
1,17,37,2,3,2013,2,2,7,12,4,6,3,7,14,9,3,1,0,0
2,38,26,2,3,2013,1,0,10,14,7,7,7,7,9,17,0,2,0,0
0,26,38,2,3,2013,0,1,14,10,7,7,7,7,17,9,2,0,0,0
0,43,22,2,3,2013,0,4,15,8,11,7,4,3,11,15,2,2,0,0
2,22,43,2,3,2013,4,0,8,15,7,11,3,4,15,11,2,2,0,0
2,39,1,3,3,2013,2,1,11,10,5,6,4,6,17,13,3,1,0,0
0,1,39,3,3,2013,1,2,10,11,6,5,6,4,13,17,1,3,0,0
0,2,23,4,3,2013,0,1,10,20,5,12,6,5,10,14,2,0,0,0
2,23,2,4,3,2013,1,0,20,10,12,5,5,6,14,10,0,2,0,0
1,27,35,9,3,2013,0,0,3,15,2,7,1,7,9,10,2,3,0,0
1,35,27,9,3,2013,0,0,15,3,7,2,7,1,10,9,3,2,0,0
2,31,37,9,3,2013,3,1,15,7,8,3,4,5,4,19,0,2,0,0
0,37,31,9,3,2013,1,3,7,15,3,8,5,4,19,4,2,0,0,0
0,32,2,9,3,2013,1,2,10,18,4,7,6,1,8,7,2,3,0,0
2,2,32,9,3,2013,2,1,18,10,7,4,1,6,7,8,3,2,0,0
2,41,38,9,3,2013,2,1,12,9,6,4,3,3,9,10,1,1,0,0
0,38,41,9,3,2013,1,2,9,12,4,6,3,3,10,9,1,1,0,0
2,22,39,10,3,2013,3,2,10,15,4,9,1,4,9,8,1,1,0,0
0,39,22,10,3,2013,2,3,15,10,9,4,4,1,8,9,1,1,0,0
2,26,36,10,3,2013,2,1,14,7,6,4,14,4,10,12,1,1,0,0
0,36,26,10,3,2013,1,2,7,14,4,6,4,14,12,10,1,1,0,0
2,2,31,16,03,2013,3,2,10,18,6,11,9,6,16,10,3,2,0,0
0,31,2,16,03,2013,2,3,18,10,11,6,6,9,10,16,2,3,0,0
2,16,23,16,03,2013,2,0,11,17,5,11,13,6,15,10,4,3,1,0
0,23,16,16,03,2013,0,2,17,11,11,5,6,13,10,15,3,4,0,1
2,24,32,16,03,2013,1,0,17,5,8,1,5,4,5,16,0,2,0,0
0,32,24,16,03,2013,0,1,5,17,1,8,4,5,16,5,2,0,0,0
2,35,22,16,03,2013,3,1,17,8,12,6,7,5,10,10,0,1,0,0
0,22,35,16,03,2013,1,3,8,17,6,12,5,7,10,10,1,0,0,0
1,36,41,16,03,2013,0,0,13,9,5,5,7,1,15,11,2,2,0,0
1,41,36,16,03,2013,0,0,9,13,5,5,1,7,11,15,2,2,0,0
0,38,1,16,03,2013,0,2,9,15,2,11,3,7,2,7,1,1,0,0
2,1,38,16,03,2013,2,0,15,9,11,2,7,3,7,2,1,1,0,0
2,12,42,17,03,2013,2,0,24,15,14,9,5,5,5,14,0,2,0,0
0,42,12,17,03,2013,0,2,15,24,9,14,5,5,14,5,2,0,0,0
1,37,27,17,03,2013,1,1,16,7,8,3,5,9,11,11,1,3,0,1
1,27,37,17,03,2013,1,1,7,16,3,8,9,5,11,11,3,1,1,0
0,39,17,17,03,2013,0,1,12,6,6,2,5,5,10,5,1,1,0,0
2,17,39,17,03,2013,1,0,6,12,2,6,5,5,5,10,1,1,0,0
2,43,26,17,03,2013,2,1,13,9,10,4,7,3,7,12,1,1,0,0
0,26,43,17,03,2013,1,2,9,13,4,10,3,7,12,7,1,1,0,0
2,1,32,30,03,2013,4,1,23,4,14,2,11,3,9,14,0,1,0,0
0,32,1,30,03,2013,1,4,4,23,2,14,3,11,14,9,1,0,0,0
2,16,36,30,03,2013,1,0,15,10,9,5,4,3,13,18,1,3,0,0
0,36,16,30,03,2013,0,1,10,15,5,9,3,4,18,13,3,1,0,0
2,23,26,30,03,2013,4,0,19,5,11,1,9,2,6,8,0,2,0,0
0,26,23,30,03,2013,0,4,5,19,1,11,2,9,8,6,2,0,0,0
2,35,12,30,03,2013,2,1,13,7,8,4,7,7,12,6,2,1,0,0
0,12,35,30,03,2013,1,2,7,13,4,8,7,7,6,12,1,2,0,0
0,37,24,30,03,2013,0,1,9,10,4,6,3,6,11,9,3,1,0,0
2,24,37,30,03,2013,1,0,10,9,6,4,6,3,9,11,1,3,0,0
0,38,39,30,03,2013,1,2,11,9,3,7,5,2,5,10,2,4,0,0
2,39,38,30,03,2013,2,1,9,11,7,3,2,5,10,5,4,2,0,0
2,42,41,30,03,2013,3,1,14,17,8,11,5,3,10,13,1,1,0,1
0,41,42,30,03,2013,1,3,17,14,11,8,3,5,13,10,1,1,1,0
2,43,27,30,03,2013,1,0,13,9,6,5,10,3,13,9,1,2,0,0
0,27,43,30,03,2013,0,1,9,13,5,6,3,10,9,13,2,1,0,0
0,2,22,31,03,2013,1,2,10,16,7,12,7,8,9,8,1,1,0,0
2,22,2,31,03,2013,2,1,16,10,12,7,8,7,8,9,1,1,0,0
2,17,31,1,4,2013,3,2,9,19,5,11,3,6,11,7,2,1,1,0
0,31,17,1,4,2013,2,3,19,9,11,5,6,3,7,11,1,2,0,1
1,27,38,6,4,2013,2,2,12,16,9,9,2,5,8,16,5,3,0,0
1,38,27,6,4,2013,2,2,16,12,9,9,5,2,16,8,3,5,0,0
0,32,35,6,4,2013,0,2,8,12,3,4,8,4,5,11,0,0,0,0
2,35,32,6,4,2013,2,0,12,8,4,3,4,8,11,5,0,0,0,0
0,36,2,6,4,2013,1,3,6,11,2,8,4,2,16,11,3,1,0,0
2,2,36,6,4,2013,3,1,11,6,8,2,2,4,11,16,1,3,0,0
0,41,1,6,4,2013,1,2,16,11,5,6,6,4,7,15,2,4,0,1
2,1,41,6,4,2013,2,1,11,16,6,5,4,6,15,7,4,2,1,0
2,12,37,7,4,2013,2,1,14,7,7,3,8,5,9,15,0,2,0,0
0,37,12,7,4,2013,1,2,7,14,3,7,5,8,15,9,2,0,0,0
1,22,42,7,4,2013,0,0,19,10,12,4,12,2,8,4,0,1,0,0
1,42,22,7,4,2013,0,0,10,19,4,12,2,12,4,8,1,0,0,0
2,26,17,7,4,2013,1,0,20,5,10,3,10,3,13,11,2,2,0,0
0,17,26,7,4,2013,0,1,5,20,3,10,3,10,11,13,2,2,0,0
1,31,43,7,4,2013,1,1,6,16,2,10,2,10,9,12,2,3,1,0
1,43,31,7,4,2013,1,1,16,6,10,2,10,2,12,9,3,2,0,1
1,39,16,7,4,2013,2,2,19,9,10,5,7,6,14,8,1,1,0,0
1,16,39,7,4,2013,2,2,9,19,5,10,6,7,8,14,1,1,0,0
0,24,23,8,4,2013,1,2,16,9,7,5,9,4,13,18,3,5,0,0
2,23,24,8,4,2013,2,1,9,16,5,7,4,9,18,13,5,3,0,0
2,1,27,13,04,2013,3,1,10,5,7,5,9,3,8,10,1,2,0,0
0,27,1,13,04,2013,1,3,5,10,5,7,3,9,10,8,2,1,0,0
1,2,17,13,04,2013,1,1,15,8,7,3,8,5,5,15,1,2,0,0
1,17,2,13,04,2013,1,1,8,15,3,7,5,8,15,5,2,1,0,0
2,16,31,13,04,2013,2,0,14,8,10,5,13,5,6,12,3,3,0,0
0,31,16,13,04,2013,0,2,8,14,5,10,5,13,12,6,3,3,0,0
1,32,22,13,04,2013,0,0,7,26,5,15,4,9,9,8,2,1,0,0
1,22,32,13,04,2013,0,0,26,7,15,5,9,4,8,9,1,2,0,0
1,35,42,13,04,2013,1,1,15,6,11,4,7,4,9,18,2,3,0,0
1,42,35,13,04,2013,1,1,6,15,4,11,4,7,18,9,3,2,0,0
0,26,37,14,04,2013,0,3,15,8,9,7,10,9,14,7,3,2,0,0
2,37,26,14,04,2013,3,0,8,15,7,9,9,10,7,14,2,3,0,0
0,36,24,14,04,2013,0,2,13,9,4,3,3,7,9,9,1,1,0,0
2,24,36,14,04,2013,2,0,9,13,3,4,7,3,9,9,1,1,0,0
1,1,16,16,04,2013,0,0,10,10,6,5,8,1,11,12,2,3,0,0
1,16,1,16,04,2013,0,0,10,10,5,6,1,8,12,11,3,2,0,0
0,17,12,17,04,2013,0,3,11,13,7,10,6,5,11,11,2,1,0,0
2,12,17,17,04,2013,3,0,13,11,10,7,5,6,11,11,1,2,0,0
2,23,43,17,04,2013,1,0,10,8,4,6,5,4,12,5,2,1,0,0
0,43,23,17,04,2013,0,1,8,10,6,4,4,5,5,12,1,2,0,0
1,42,24,17,04,2013,2,2,10,15,4,9,2,5,9,7,1,0,0,0
1,24,42,17,04,2013,2,2,15,10,9,4,5,2,7,9,0,1,0,0
0,17,1,20,04,2013,0,1,7,10,5,7,7,3,13,8,0,2,1,1
2,1,17,20,04,2013,1,0,10,7,7,5,3,7,8,13,2,0,1,1
2,27,32,20,04,2013,2,1,19,14,9,6,8,8,8,12,2,3,0,0
0,32,27,20,04,2013,1,2,14,19,6,9,8,8,12,8,3,2,0,0
0,31,36,20,04,2013,0,2,25,11,11,4,5,5,8,14,1,2,0,0
2,36,31,20,04,2013,2,0,11,25,4,11,5,5,14,8,2,1,0,0
2,37,16,20,04,2013,1,0,8,8,4,5,3,10,6,15,1,2,0,0
0,16,37,20,04,2013,0,1,8,8,5,4,10,3,15,6,2,1,0,0
1,38,35,20,04,2013,0,0,14,9,7,5,7,2,11,13,0,0,0,0
1,35,38,20,04,2013,0,0,9,14,5,7,2,7,13,11,0,0,0,0
1,41,26,20,04,2013,1,1,8,10,4,6,15,2,9,10,0,2,0,0
1,26,41,20,04,2013,1,1,10,8,6,4,2,15,10,9,2,0,0,0
2,42,43,20,04,2013,2,0,17,18,11,10,3,6,12,11,3,1,0,0
0,43,42,20,04,2013,0,2,18,17,10,11,6,3,11,12,1,3,0,0
1,22,12,21,04,2013,2,2,23,9,12,6,8,5,8,11,5,2,0,0
1,12,22,21,04,2013,2,2,9,23,6,12,5,8,11,8,2,5,0,0
2,39,23,21,04,2013,3,1,11,11,8,7,4,5,11,10,3,3,0,0
0,23,39,21,04,2013,1,3,11,11,7,8,5,4,10,11,3,3,0,0
2,24,2,22,04,2013,3,0,10,8,5,5,5,3,10,6,1,0,0,0
0,2,24,22,04,2013,0,3,8,10,5,5,3,5,6,10,0,1,0,0
2,16,17,27,04,2013,1,0,17,6,10,2,7,2,12,16,1,3,0,0
0,17,16,27,04,2013,0,1,6,17,2,10,2,7,16,12,3,1,0,0
2,23,42,27,04,2013,2,1,16,9,10,6,9,4,9,7,1,3,0,0
0,42,23,27,04,2013,1,2,9,16,6,10,4,9,7,9,3,1,0,0
0,26,22,27,04,2013,0,6,5,11,1,10,5,7,14,7,3,2,1,0
2,22,26,27,04,2013,6,0,11,5,10,1,7,5,7,14,2,3,0,1
0,35,41,27,04,2013,0,3,16,11,4,9,7,6,9,11,2,2,2,1
2,41,35,27,04,2013,3,0,11,16,9,4,6,7,11,9,2,2,1,2
2,36,27,27,04,2013,1,0,12,5,4,0,5,3,10,8,4,2,0,0
0,27,36,27,04,2013,0,1,5,12,0,4,3,5,8,10,2,4,0,0
1,43,39,27,04,2013,2,2,6,14,4,7,3,3,12,10,3,1,0,0
1,39,43,27,04,2013,2,2,14,6,7,4,3,3,10,12,1,3,0,0
1,1,24,28,04,2013,1,1,19,10,13,5,7,2,12,10,3,5,0,0
1,24,1,28,04,2013,1,1,10,19,5,13,2,7,10,12,5,3,0,0
2,12,38,28,04,2013,2,0,21,11,14,8,6,3,9,10,1,3,0,0
0,38,12,28,04,2013,0,2,11,21,8,14,3,6,10,9,3,1,0,0
1,32,31,28,04,2013,0,0,13,15,7,5,9,7,12,14,0,2,0,0
1,31,32,28,04,2013,0,0,15,13,5,7,7,9,14,12,2,0,0,0
2,2,37,29,04,2013,6,1,18,7,15,4,4,4,10,15,0,3,0,1
0,37,2,29,04,2013,1,6,7,18,4,15,4,4,15,10,3,0,1,0
0,17,32,4,5,2013,2,4,18,20,13,13,3,3,14,7,2,1,0,0
2,32,17,4,5,2013,4,2,20,18,13,13,3,3,7,14,1,2,0,0
0,27,2,4,5,2013,1,2,9,12,4,6,6,5,15,13,2,3,0,0
2,2,27,4,5,2013,2,1,12,9,6,4,5,6,13,15,3,2,0,0
0,31,1,4,5,2013,0,1,14,13,6,11,3,7,8,6,2,1,0,0
2,1,31,4,5,2013,1,0,13,14,11,6,7,3,6,8,1,2,0,0
1,38,23,4,5,2013,0,0,7,12,1,8,4,4,9,10,0,0,0,0
1,23,38,4,5,2013,0,0,12,7,8,1,4,4,10,9,0,0,0,0
2,39,35,4,5,2013,1,0,7,10,4,6,5,5,8,9,1,1,0,0
0,35,39,4,5,2013,0,1,10,7,6,4,5,5,9,8,1,1,0,0
0,41,43,4,5,2013,2,3,17,13,11,8,7,5,9,7,4,3,0,0
2,43,41,4,5,2013,3,2,13,17,8,11,5,7,7,9,3,4,0,0
1,42,26,4,5,2013,0,0,9,11,3,6,7,3,12,12,1,1,0,0
1,26,42,4,5,2013,0,0,11,9,6,3,3,7,12,12,1,1,0,0
1,22,16,5,5,2013,0,0,16,11,8,4,3,5,10,10,1,2,0,0
1,16,22,5,5,2013,0,0,11,16,4,8,5,3,10,10,2,1,0,0
0,24,12,5,5,2013,0,1,10,15,4,6,2,7,14,9,2,1,1,0
2,12,24,5,5,2013,1,0,15,10,6,4,7,2,9,14,1,2,0,1
1,37,36,6,5,2013,1,1,14,11,7,7,5,6,6,12,2,2,1,0
1,36,37,6,5,2013,1,1,11,14,7,7,6,5,12,6,2,2,0,1
2,23,41,7,5,2013,1,0,21,20,9,11,6,8,10,9,2,1,0,0
0,41,23,7,5,2013,0,1,20,21,11,9,8,6,9,10,1,2,0,0
0,43,38,7,5,2013,2,3,14,10,11,6,4,4,14,13,2,2,0,0
2,38,43,7,5,2013,3,2,10,14,6,11,4,4,13,14,2,2,0,0
1,12,39,8,5,2013,2,2,15,13,8,6,6,5,6,16,1,2,0,0
1,39,12,8,5,2013,2,2,13,15,6,8,5,6,16,6,2,1,0,0
0,2,12,11,5,2013,1,2,12,11,7,8,6,7,13,8,2,3,1,1
2,12,2,11,5,2013,2,1,11,12,8,7,7,6,8,13,3,2,1,1
2,16,42,12,5,2013,2,0,23,7,13,2,7,1,8,11,1,2,0,0
0,42,16,12,5,2013,0,2,7,23,2,13,1,7,11,8,2,1,0,0
0,17,22,12,5,2013,1,3,10,20,8,14,7,8,2,10,0,1,0,0
2,22,17,12,5,2013,3,1,20,10,14,8,8,7,10,2,1,0,0,0
2,24,38,12,5,2013,2,1,16,5,9,2,7,5,5,6,0,0,0,0
0,38,24,12,5,2013,1,2,5,16,2,9,5,7,6,5,0,0,0,0
2,27,41,12,5,2013,4,0,11,8,8,5,8,2,10,7,2,1,0,0
0,41,27,12,5,2013,0,4,8,11,5,8,2,8,7,10,1,2,0,0
0,31,26,12,5,2013,1,2,8,10,3,7,2,2,8,8,1,3,0,1
2,26,31,12,5,2013,2,1,10,8,7,3,2,2,8,8,3,1,1,0
0,36,39,12,5,2013,1,2,6,23,3,15,2,11,11,5,4,1,1,0
2,39,36,12,5,2013,2,1,23,6,15,3,11,2,5,11,1,4,0,1
1,37,35,12,5,2013,1,1,5,15,5,10,3,10,9,10,0,2,0,0
1,35,37,12,5,2013,1,1,15,5,10,5,10,3,10,9,2,0,0,0
2,1,43,14,05,2013,4,1,19,10,12,5,7,4,11,11,0,2,0,0
0,43,1,14,05,2013,1,4,10,19,5,12,4,7,11,11,2,0,0,0
0,32,23,14,05,2013,0,2,11,27,7,20,4,10,6,7,0,1,0,0
2,23,32,14,05,2013,2,0,27,11,20,7,10,4,7,6,1,0,0,0
2,12,16,19,05,2013,2,1,20,16,10,9,7,4,7,8,2,2,0,0
0,16,12,19,05,2013,1,2,16,20,9,10,4,7,8,7,2,2,0,0
2,22,31,19,05,2013,1,0,27,10,20,3,14,0,7,3,1,3,0,0
0,31,22,19,05,2013,0,1,10,27,3,20,0,14,3,7,3,1,0,0
0,23,27,19,05,2013,2,3,12,12,5,7,7,7,10,8,1,0,0,0
2,27,23,19,05,2013,3,2,12,12,7,5,7,7,8,10,0,1,0,0
0,26,1,19,05,2013,0,1,7,9,2,3,4,4,17,10,1,2,0,0
2,1,26,19,05,2013,1,0,9,7,3,2,4,4,10,17,2,1,0,0
1,35,36,19,05,2013,1,1,11,7,7,3,3,4,9,7,0,2,0,0
1,36,35,19,05,2013,1,1,7,11,3,7,4,3,7,9,2,0,0,0
0,38,17,19,05,2013,0,3,19,8,11,6,8,0,12,9,2,1,0,0
2,17,38,19,05,2013,3,0,8,19,6,11,0,8,9,12,1,2,0,0
2,39,37,19,05,2013,1,0,23,6,19,4,14,1,6,12,1,3,0,1
0,37,39,19,05,2013,0,1,6,23,4,19,1,14,12,6,3,1,1,0
1,41,24,19,05,2013,5,5,15,12,8,8,3,5,10,6,0,1,0,0
1,24,41,19,05,2013,5,5,12,15,8,8,5,3,6,10,1,0,0,0
2,42,32,19,05,2013,4,2,21,17,12,7,6,4,14,8,2,1,0,0
0,32,42,19,05,2013,2,4,17,21,7,12,4,6,8,14,1,2,0,0
1,43,2,19,05,2013,2,2,12,5,6,2,4,2,8,12,2,1,0,0
1,2,43,19,05,2013,2,2,5,12,2,6,2,4,12,8,1,2,0,0
res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
0,1,2,17,08,2013,1,3,16,9,4,4,4,3,15,18,4,5,1,0
2,2,1,17,08,2013,3,1,9,16,4,4,3,4,18,15,5,4,0,1
2,22,36,17,08,2013,1,0,26,10,11,4,12,6,11,11,1,1,0,0
0,36,22,17,08,2013,0,1,10,26,4,11,6,12,11,11,1,1,0,0
1,27,16,17,08,2013,2,2,8,19,2,6,6,8,13,10,2,0,0,0
1,16,27,17,08,2013,2,2,19,8,6,2,8,6,10,13,0,2,0,0
0,37,17,17,08,2013,0,1,20,5,3,1,6,1,14,14,0,3,0,0
2,17,37,17,08,2013,1,0,5,20,1,3,1,6,14,14,3,0,0,0
0,38,24,17,08,2013,1,4,17,15,6,7,7,4,13,10,1,3,0,0
2,24,38,17,08,2013,4,1,15,17,7,6,4,7,10,13,3,1,0,0
0,41,35,17,08,2013,0,1,11,7,1,2,4,8,14,24,4,0,0,0
2,35,41,17,08,2013,1,0,7,11,2,1,8,4,24,14,0,4,0,0
2,42,10,17,08,2013,2,0,18,12,4,1,4,3,10,7,0,1,0,0
0,10,42,17,08,2013,0,2,12,18,1,4,3,4,7,10,1,0,0,0
2,12,18,18,08,2013,2,0,22,7,5,2,5,1,7,16,0,1,0,0
0,18,12,18,08,2013,0,2,7,22,2,5,1,5,16,7,1,0,0,0
0,14,39,18,08,2013,0,1,5,17,3,2,3,7,6,9,1,0,0,0
2,39,14,18,08,2013,1,0,17,5,2,3,7,3,9,6,0,1,0,0
2,23,26,19,08,2013,4,0,20,5,11,1,8,1,9,7,2,3,0,1
0,26,23,19,08,2013,0,4,5,20,1,11,1,8,7,9,3,2,1,0
2,12,2,21,08,2013,2,1,15,7,3,3,1,2,12,13,1,4,0,0
0,2,12,21,08,2013,1,2,7,15,3,3,2,1,13,12,4,1,0,0
0,2,22,24,08,2013,0,1,17,5,3,1,8,2,9,8,3,3,0,0
2,22,2,24,08,2013,1,0,5,17,1,3,2,8,8,9,3,3,0,0
1,16,41,24,08,2013,0,0,22,7,8,2,11,1,14,15,1,1,0,0
1,41,16,24,08,2013,0,0,7,22,2,8,1,11,15,14,1,1,0,0
0,17,1,24,08,2013,1,3,16,18,7,7,1,8,10,8,2,2,0,0
2,1,17,24,08,2013,3,1,18,16,7,7,8,1,8,10,2,2,0,0
2,18,27,24,08,2013,1,0,6,13,1,4,1,5,14,19,1,1,1,0
0,27,18,24,08,2013,0,1,13,6,4,1,5,1,19,14,1,1,0,1
1,26,42,24,08,2013,0,0,16,6,0,1,5,4,12,14,0,1,0,0
1,42,26,24,08,2013,0,0,6,16,1,0,4,5,14,12,1,0,0,0
1,35,37,24,08,2013,1,1,17,8,6,3,5,2,12,13,2,2,0,0
1,37,35,24,08,2013,1,1,8,17,3,6,2,5,13,12,2,2,0,0
2,36,14,24,08,2013,2,1,14,14,5,5,7,0,13,6,3,0,0,0
0,14,36,24,08,2013,1,2,14,14,5,5,0,7,6,13,0,3,0,0
2,10,23,25,08,2013,3,2,9,16,6,5,3,8,2,9,0,0,0,0
0,23,10,25,08,2013,2,3,16,9,5,6,8,3,9,2,0,0,0,0
2,39,38,25,08,2013,1,0,19,7,5,5,8,3,10,15,1,4,0,0
0,38,39,25,08,2013,0,1,7,19,5,5,3,8,15,10,4,1,0,0
1,24,12,26,08,2013,0,0,13,8,3,4,4,1,9,9,0,2,0,0
1,12,24,26,08,2013,0,0,8,13,4,3,1,4,9,9,2,0,0,0
1,10,16,31,08,2013,0,0,4,13,1,3,4,5,11,9,1,1,0,0
1,16,10,31,08,2013,0,0,13,4,3,1,5,4,9,11,1,1,0,0
2,14,37,31,08,2013,3,1,17,10,6,2,6,6,6,6,1,0,0,1
0,37,14,31,08,2013,1,3,10,17,2,6,6,6,6,6,0,1,1,0
2,23,18,31,08,2013,2,0,12,7,6,2,7,4,15,14,2,3,0,0
0,18,23,31,08,2013,0,2,7,12,2,6,4,7,14,15,3,2,0,0
2,26,17,31,08,2013,1,0,24,3,9,2,13,2,13,9,2,2,0,0
0,17,26,31,08,2013,0,1,3,24,2,9,2,13,9,13,2,2,0,0
2,27,35,31,08,2013,1,0,15,11,4,2,5,5,11,15,0,0,0,0
0,35,27,31,08,2013,0,1,11,15,2,4,5,5,15,11,0,0,0,0
0,42,36,31,08,2013,0,1,9,15,0,5,3,4,10,12,2,1,0,0
2,36,42,31,08,2013,1,0,15,9,5,0,4,3,12,10,1,2,0,0
2,1,39,1,9,2013,1,0,12,14,5,4,3,6,15,14,2,2,0,0
0,39,1,1,9,2013,0,1,14,12,4,5,6,3,14,15,2,2,0,0
2,22,24,1,9,2013,1,0,10,10,5,4,2,7,15,15,2,4,0,0
0,24,22,1,9,2013,0,1,10,10,4,5,7,2,15,15,4,2,0,0
0,41,38,1,9,2013,0,2,10,12,1,4,2,3,10,14,4,3,0,0
2,38,41,1,9,2013,2,0,12,10,4,1,3,2,14,10,3,4,0,0
0,2,26,14,09,2013,1,2,10,17,1,8,4,2,9,11,1,4,0,0
2,26,2,14,09,2013,2,1,17,10,8,1,2,4,11,9,4,1,0,0
2,16,12,14,09,2013,1,0,11,22,5,5,5,7,10,12,0,4,0,0
0,12,16,14,09,2013,0,1,22,11,5,5,7,5,12,10,4,0,0,0
1,17,41,14,09,2013,1,1,12,12,2,4,4,5,9,12,0,1,0,0
1,41,17,14,09,2013,1,1,12,12,4,2,5,4,12,9,1,0,0,0
1,18,10,14,09,2013,1,1,18,10,5,2,6,2,8,8,1,2,0,0
1,10,18,14,09,2013,1,1,10,18,2,5,2,6,8,8,2,1,0,0
2,24,14,14,09,2013,2,0,19,4,7,0,10,1,8,11,1,2,0,1
0,14,24,14,09,2013,0,2,4,19,0,7,1,10,11,8,2,1,1,0
1,36,23,14,09,2013,0,0,11,10,3,3,2,4,13,11,1,1,0,0
1,23,36,14,09,2013,0,0,10,11,3,3,4,2,11,13,1,1,0,0
0,37,1,14,09,2013,1,3,17,14,2,6,6,7,12,10,1,2,0,0
2,1,37,14,09,2013,3,1,14,17,6,2,7,6,10,12,2,1,0,0
2,39,27,14,09,2013,2,0,23,4,7,1,8,1,2,12,1,3,0,0
0,27,39,14,09,2013,0,2,4,23,1,7,1,8,12,2,3,1,0,0
1,35,42,15,09,2013,0,0,15,6,5,1,10,4,12,10,1,3,0,0
1,42,35,15,09,2013,0,0,6,15,1,5,4,10,10,12,3,1,0,0
1,38,22,16,09,2013,2,2,17,12,8,5,3,7,7,10,2,3,0,0
1,22,38,16,09,2013,2,2,12,17,5,8,7,3,10,7,3,2,0,0
2,12,17,21,09,2013,2,0,26,4,10,1,13,3,11,9,0,0,0,0
0,17,12,21,09,2013,0,2,4,26,1,10,3,13,9,11,0,0,0,0
0,22,35,21,09,2013,0,1,10,12,5,7,6,6,6,9,0,1,0,0
2,35,22,21,09,2013,1,0,12,10,7,5,6,6,9,6,1,0,0,0
0,26,18,21,09,2013,2,3,15,12,2,5,3,3,11,8,1,1,0,0
2,18,26,21,09,2013,3,2,12,15,5,2,3,3,8,11,1,1,0,0
0,27,2,21,09,2013,0,1,12,16,1,4,7,4,15,10,1,0,0,0
2,2,27,21,09,2013,1,0,16,12,4,1,4,7,10,15,0,1,0,0
2,41,37,21,09,2013,3,0,13,7,4,0,5,6,9,10,0,2,0,0
